month,exercise,exercise_template_id,max_volume_kg,max_weight_kg,e1rm_kg
2022-10,Seated Calf Raise,062AB91A,840.00,70.00,98.00
2022-10,Seated Incline Bicep Curl (Dumbbell),887acff5-9af0-4fc7-a3e6-009717779983,90.00,9.00,12.00
2022-10,Seated Leg Curl (Machine),11A123F3,700.00,70.00,93.33
2022-10,Seated Shoulder Press (Machine),9237BAD1,81.60,6.80,9.52
2022-10,Shoulder Press (Dumbbell),878CD1D0,180.00,15.00,21.00
2022-10,Single Arm Cable Row,D0C4A899,160.00,20.00,25.33
2022-10,Squat (Barbell),D04AC939,480.00,60.00,72.00
2022-10,Triceps Rope Pushdown,94B7239B,160.00,20.00,25.33
2022-11,Bench Press (Dumbbell),3601968B,225.00,25.00,30.83
2022-11,Cable Fly Crossovers,651F844C,75.00,7.50,10.00
2022-11,Chest Press (Machine),7EB3F7C3,676.80,56.40,78.96
2022-11,Incline Bench Press (Dumbbell),07B38369,140.00,17.50,22.17
2022-11,Lateral Raise (Dumbbell),422B08F1,48.00,4.00,5.60
2022-11,Seated Shoulder Press (Machine),9237BAD1,283.20,23.60,33.04
2022-11,Shoulder Press (Dumbbell),878CD1D0,1912.50,20.00,76.25
2022-11,Tricep Extension (Cable) (Bar),537fc224-159c-4ecd-a7c0-a1fd98d33f23,112.50,10.00,13.67
2022-11,Triceps Extension (Cable),21310F5F,60.00,7.50,9.50
2022-12,Bench Press (Barbell),79D0BB3A,600.00,60.00,80.00
2022-12,Bicep Curl (Dumbbell),37FCC2BB,90.00,7.50,10.50
2022-12,Cable Fly Crossovers,651F844C,68.00,6.80,9.07
2022-12,Chest Fly (Machine),78683336,420.00,70.00,84.00
2022-12,Chest Press (Machine),7EB3F7C3,846.00,76.40,92.96
2022-12,Delt Machine,3d5e7faa-a59d-4c61-b888-f6341250c7f6,240.00,20.00,28.00
2022-12,EZ Bar Biceps Curl,01A35BF9,240.00,30.00,38.00
2022-12,Hammer Curl (Dumbbell),7E3BC8B6,96.00,8.00,11.20
2022-12,Hip Abduction (Machine),F4B4C6EE,1200.00,90.00,124.67
2022-12,Hip Adduction (Machine),8BEBFED6,680.00,85.00,107.67
2022-12,Incline Bench Press (Barbell),50DFDFAB,400.00,50.00,63.33
2022-12,Incline Bench Press (Dumbbell),07B38369,225.00,30.00,35.00
2022-12,Iso-Lateral Horizontal Bench Press (Machine),a7571930-775c-4e66-bd6e-1cec4a0bd66c,441.00,49.00,63.70
2022-12,Lat Pulldown (Cable),6A6C31A5,570.00,77.00,92.50
2022-12,Lateral Raise (Dumbbell),422B08F1,60.00,4.00,6.00
2022-12,Leg Extension (Machine),75A4F6C4,1200.00,120.00,156.00
2022-12,Rear Delt Reverse Fly (Machine),D8281C62,480.00,40.00,56.00
2022-12,Reverse Grip Lat Pulldown (Cable),046E25A2,611.00,55.00,73.33
2022-12,Romanian Deadlift (Barbell),2B4B7310,240.00,30.00,38.00
2022-12,Seated Cable Row - Bar Wide Grip,C3BCABB3,480.00,45.00,58.50
2022-12,Seated Leg Curl (Machine),11A123F3,1050.00,95.00,120.33
2022-12,Seated Palms Up Wrist Curl,1006DF48,150.00,10.00,15.00
2022-12,Seated Shoulder Press (Machine),9237BAD1,448.50,40.80,49.45
2022-12,Shoulder Press (Dumbbell),878CD1D0,150.00,15.00,20.00
2022-12,Single Arm Cable Row,D0C4A899,190.00,19.00,25.33
2022-12,Single Leg Press (Machine) (Heel) (Glutes),24c8a284-df46-45d3-940b-a66d1ae6ef02,180.00,15.00,21.00
2022-12,Skullcrusher (Barbell),875F585F,160.00,20.00,25.33
2022-12,Squat (Barbell),D04AC939,560.00,60.00,74.00
2022-12,Triceps Dip (Assisted),4B4BF8C2,408.00,68.00,81.60
2022-12,Triceps Extension (Cable),21310F5F,150.00,15.00,20.00
2022-12,Triceps Rope Pushdown,94B7239B,210.00,30.00,37.00
2023-01,Bench Press (Barbell),79D0BB3A,720.00,80.00,90.67
2023-01,Bench Press (Dumbbell),3601968B,200.00,25.00,31.67
2023-01,Bent Over Row (Barbell),55E6546F,600.00,60.00,80.00
2023-01,Cable Fly Crossovers,651F844C,70.00,10.00,12.33
2023-01,Chest Supported Level Row,3e77d103-2e4e-4eac-9803-b3344d0db69d,558.00,60.80,74.99
2023-01,Hip Abduction (Machine),F4B4C6EE,1080.00,90.00,126.00
2023-01,Hip Adduction (Machine),8BEBFED6,850.00,90.00,114.00
2023-01,Hip Thrust (Barbell),D57C2EC7,490.00,90.00,105.00
2023-01,Incline Bench Press (Dumbbell),07B38369,270.00,30.00,39.00
2023-01,Lat Pulldown (Cable),6A6C31A5,550.00,57.50,70.92
2023-01,Lateral Raise (Cable),BE289E45,35.00,5.00,6.17
2023-01,Lateral Raise (Dumbbell),422B08F1,75.00,6.00,8.40
2023-01,Reverse Grip Lat Pulldown (Cable),046E25A2,500.00,55.00,69.67
2023-01,Romanian Deadlift (Barbell),2B4B7310,240.00,40.00,45.33
2023-01,Seated Cable Row - Bar Wide Grip,C3BCABB3,320.00,40.00,50.67
2023-01,Seated Incline Bicep Curl (Dumbbell),887acff5-9af0-4fc7-a3e6-009717779983,96.00,9.00,11.40
2023-01,Seated Leg Curl (Machine),11A123F3,700.00,90.00,108.00
2023-01,Seated Shoulder Press (Machine),9237BAD1,414.00,47.00,59.53
2023-01,Shoulder Press (Dumbbell),878CD1D0,240.00,17.50,23.33
2023-01,Single Arm Cable Row,D0C4A899,200.00,20.00,26.67
2023-01,Single Arm Lat Pulldown,2EE45F81,245.00,35.00,43.17
2023-01,Squat (Barbell),D04AC939,640.00,100.00,110.00
2023-01,Standing Cable Glute Kickbacks,ACB2751D,68.00,9.10,11.22
2023-01,Triceps Extension (Cable),21310F5F,150.00,15.00,20.00
2023-01,Triceps Rope Pushdown,94B7239B,175.00,17.50,23.33
2023-02,Cable Fly Crossovers,651F844C,60.00,7.50,9.50
2023-02,Chest Supported Level Row,3e77d103-2e4e-4eac-9803-b3344d0db69d,608.00,65.80,81.07
2023-02,Hip Abduction (Machine),F4B4C6EE,900.00,90.00,120.00
2023-02,Hip Adduction (Machine),8BEBFED6,1020.00,85.00,119.00
2023-02,Incline Bench Press (Dumbbell),07B38369,200.00,30.00,35.00
2023-02,Lat Pulldown (Cable),6A6C31A5,660.00,65.00,82.33
2023-02,Lateral Raise (Dumbbell),422B08F1,52.00,4.00,5.73
2023-02,Leg Extension (Machine),75A4F6C4,1100.00,120.00,148.00
2023-02,Low Cable Fly Crossovers,293483AD,40.00,5.00,6.33
2023-02,Reverse Grip Lat Pulldown (Cable),046E25A2,500.00,50.00,66.67
2023-02,Romanian Deadlift (Barbell),2B4B7310,240.00,30.00,38.00
2023-02,Seated Cable Row - Bar Wide Grip,C3BCABB3,385.00,40.00,52.00
2023-02,Seated Incline Bicep Curl (Dumbbell),887acff5-9af0-4fc7-a3e6-009717779983,81.00,9.00,11.70
2023-02,Seated Leg Curl (Machine),11A123F3,640.00,90.00,108.00
2023-02,Shoulder Press (Dumbbell),878CD1D0,150.00,10.00,15.00
2023-02,Single Arm Cable Row,D0C4A899,200.00,20.00,26.67
2023-02,Triceps Extension (Cable),21310F5F,45.00,5.00,6.50
2023-02,Triceps Rope Pushdown,94B7239B,140.00,17.50,22.17
2023-05,Bent Over Row (Barbell),55E6546F,600.00,60.00,80.00
2023-05,Bicep Curl (Dumbbell),37FCC2BB,56.00,7.00,8.87
2023-05,Cable Fly Crossovers,651F844C,75.00,7.50,10.00
2023-05,Chest Fly (Machine),78683336,480.00,40.00,56.00
2023-05,Chest Press (Machine),7EB3F7C3,916.80,76.40,106.96
2023-05,Decline Bench Press (Machine),FAF31231,492.00,41.00,57.40
2023-05,Hip Abduction (Machine),F4B4C6EE,840.00,80.00,104.00
2023-05,Hip Adduction (Machine),8BEBFED6,780.00,75.00,100.00
2023-05,Hip Thrust (Machine),f7797add-43b8-46e8-a04c-6d02d353f551,881.00,88.10,117.47
2023-05,Incline Bench Press (Dumbbell),07B38369,300.00,27.50,35.00
2023-05,Iso-Lateral Chest Press (Machine),24706DCD,696.00,56.40,73.32
2023-05,Lat Pulldown (Cable),6A6C31A5,600.00,65.00,78.00
2023-05,Lateral Raise (Cable),BE289E45,30.00,5.00,6.00
2023-05,Lateral Raise (Dumbbell),422B08F1,56.00,7.00,8.87
2023-05,Leg Extension (Machine),75A4F6C4,1100.00,100.00,136.67
2023-05,Overhead Press (Barbell),7B8D84E8,300.00,35.00,44.33
2023-05,Reverse Grip Lat Pulldown (Cable),046E25A2,540.00,50.00,63.33
2023-05,Romanian Deadlift (Barbell),2B4B7310,400.00,40.00,53.33
2023-05,Seated Cable Row - Bar Grip,F1D60854,600.00,50.00,70.00
2023-05,Seated Cable Row - Bar Wide Grip,C3BCABB3,480.00,45.00,57.00
2023-05,Seated Incline Bicep Curl (Dumbbell),887acff5-9af0-4fc7-a3e6-009717779983,80.00,10.00,12.67
2023-05,Seated Leg Curl (Machine),11A123F3,708.00,59.00,82.60
2023-05,Shoulder Press (Dumbbell),878CD1D0,120.00,8.00,12.00
2023-05,Single Arm Cable Row,D0C4A899,200.00,20.00,26.67
2023-05,Triceps Rope Pushdown,94B7239B,187.50,17.50,21.00
2023-11,Cable Fly Crossovers,651F844C,70.00,10.00,12.33
2023-11,Chest Press (Machine),7EB3F7C3,676.80,76.40,91.68
2023-11,Decline Bench Press (Machine),FAF31231,612.00,51.00,71.40
2023-11,Incline Bench Press (Dumbbell),07B38369,275.00,27.50,34.17
2023-11,Lat Pulldown (Cable),6A6C31A5,550.00,55.00,73.33
2023-11,Reverse Grip Lat Pulldown (Cable),046E25A2,480.00,50.00,63.33
2023-11,Seated Cable Row - Bar Wide Grip,C3BCABB3,450.00,45.00,60.00
2023-11,Seated Incline Bicep Curl (Dumbbell),887acff5-9af0-4fc7-a3e6-009717779983,72.00,10.00,12.33
2023-11,Seated Lateral Raise (Dumbbell),9372FFAA,72.00,8.00,10.40
2023-11,Seated Shoulder Press (Machine),9237BAD1,268.80,33.60,42.56
2023-11,Shoulder Press (Dumbbell),878CD1D0,150.00,12.50,17.50
2023-11,Single Arm Cable Row,D0C4A899,195.00,15.00,21.50
2023-11,Single Arm Lateral Raise (Cable),DE68C825,35.00,5.00,6.17
2023-11,Triceps Rope Pushdown,94B7239B,165.00,15.00,20.50
2024-01,Cable Fly Crossovers,651F844C,80.00,10.00,12.67
2024-01,Chest Fly (Machine),78683336,480.00,40.00,56.00
2024-01,Chest Supported Level Row,3e77d103-2e4e-4eac-9803-b3344d0db69d,549.60,60.80,74.99
2024-01,Decline Bench Press (Machine),FAF31231,645.00,53.00,70.67
2024-01,Incline Bench Press (Dumbbell),07B38369,300.00,25.00,35.00
2024-01,Iso-Lateral Chest Press (Machine),24706DCD,835.20,56.40,75.20
2024-01,Lat Pulldown (Cable),6A6C31A5,350.00,55.00,66.00
2024-01,Reverse Grip Lat Pulldown (Cable),046E25A2,360.00,40.00,50.67
2024-01,Seated Cable Row - Bar Wide Grip,C3BCABB3,660.00,55.00,77.00
2024-01,Seated Incline Bicep Curl (Dumbbell),887acff5-9af0-4fc7-a3e6-009717779983,81.00,9.00,11.70
2024-01,Seated Lateral Raise (Dumbbell),9372FFAA,72.00,8.00,10.40
2024-01,Seated Shoulder Press (Machine),9237BAD1,375.20,53.60,66.11
2024-01,Shoulder Press (Dumbbell),878CD1D0,150.00,15.00,20.00
2024-01,Single Arm Cable Row,D0C4A899,137.90,19.70,24.30
2024-01,Single Arm Lateral Raise (Cable),DE68C825,35.00,5.00,6.17
2024-01,Triceps Rope Pushdown,94B7239B,180.00,15.00,21.00
2024-02,Bench Press (Barbell),79D0BB3A,750.00,80.00,85.33
2024-02,Bent Over Cable Fly,3a3a9afc-dfb2-438c-b364-4ed846167387,90.00,7.50,10.50
2024-02,Cable Fly Crossovers,651F844C,80.00,10.00,12.67
2024-02,Chest Supported Level Row,3e77d103-2e4e-4eac-9803-b3344d0db69d,669.60,55.80,78.12
2024-02,Decline Bench Press (Machine),FAF31231,636.00,53.00,74.20
2024-02,Dumbbell Row,F1E57334,375.00,30.00,42.00
2024-02,Hip Abduction (Machine),F4B4C6EE,840.00,70.00,98.00
2024-02,Hip Thrust (Machine),f7797add-43b8-46e8-a04c-6d02d353f551,697.20,58.10,81.34
2024-02,Incline Bench Press (Barbell),50DFDFAB,500.00,50.00,66.67
2024-02,Incline Bench Press (Dumbbell),07B38369,440.00,60.00,70.00
2024-02,Incline Chest Press (Machine),FBF92739,315.60,52.60,63.12
2024-02,Lat Pulldown (Cable),6A6C31A5,500.00,52.00,66.67
2024-02,Leg Extension (Machine),75A4F6C4,1020.00,100.00,133.33
2024-02,Overhead Curl (Cable),582ADA23,54.40,6.80,8.61
2024-02,Preacher Curl (Barbell),4F942934,197.00,19.70,26.27
2024-02,Pull Up (Assisted),2C37EC5E,428.40,61.20,75.48
2024-02,Rear Delt Reverse Fly (Machine),D8281C62,384.00,32.00,44.80
2024-02,Reverse Grip Lat Pulldown (Cable),046E25A2,540.00,52.00,65.87
2024-02,Seated Calf Raise,062AB91A,906.10,53.30,83.50
2024-02,Seated Leg Curl (Machine),11A123F3,770.00,70.00,95.67
2024-02,Seated Row (Machine),1DF4A847,480.00,60.00,74.00
2024-02,Seated Shoulder Press (Machine),9237BAD1,436.00,43.60,58.13
2024-02,Shoulder Press (Dumbbell),878CD1D0,300.00,30.00,40.00
2024-02,Shrug (Cable),FFABC123,172.50,13.50,18.90
2024-02,Single Arm Cable Row,D0C4A899,200.00,25.00,31.67
2024-02,Single Arm Lat Pulldown,2EE45F81,480.00,40.00,56.00
2024-02,Single Half-Kneeling Lat Pulldown,dac87067-f85f-4246-868f-1e90e082c9c4,244.80,20.40,28.56
2024-02,Triceps Rope Pushdown,94B7239B,180.00,23.00,27.60
2024-03,Chest Fly (Machine),78683336,708.00,59.00,82.60
2024-03,Dumbbell Row,F1E57334,360.00,30.00,42.00
2024-03,Incline Bench Press (Dumbbell),07B38369,420.00,60.00,74.00
2024-03,Iso-Lateral Horizontal Bench Press (Machine),a7571930-775c-4e66-bd6e-1cec4a0bd66c,490.00,69.00,82.80
2024-03,Overhead Curl (Cable),582ADA23,54.40,6.80,8.61
2024-03,Pull Up (Assisted),2C37EC5E,367.20,61.20,73.44
2024-03,Rear Delt Reverse Fly (Machine),D8281C62,468.00,52.00,67.60
2024-03,Seated Shoulder Press (Machine),9237BAD1,240.00,30.00,38.00
2024-03,Shoulder Press (Dumbbell),878CD1D0,300.00,30.00,40.00
2024-03,Shrug (Cable),FFABC123,217.20,18.10,25.34
2024-03,Single Half-Kneeling Lat Pulldown,dac87067-f85f-4246-868f-1e90e082c9c4,272.40,22.70,31.78
2024-03,Triceps Rope Pushdown,94B7239B,177.10,25.30,31.20
2024-04,Bicep Curl (Dumbbell),37FCC2BB,63.00,9.00,11.10
2024-04,Chest Fly (Machine),78683336,726.00,66.00,90.20
2024-04,Dumbbell Row,F1E57334,360.00,30.00,42.00
2024-04,Glute Kickback (Machine),CBA02382,98.00,14.00,17.27
2024-04,Hip Abduction (Machine),F4B4C6EE,567.00,63.00,81.90
2024-04,Incline Chest Press (Machine),FBF92739,403.20,46.80,56.16
2024-04,Iso-Lateral Horizontal Bench Press (Machine),a7571930-775c-4e66-bd6e-1cec4a0bd66c,552.00,79.00,92.17
2024-04,Lat Pulldown (Machine),473CF5B8,1000.00,120.00,152.00
2024-04,Preacher Curl (Barbell),4F942934,200.00,25.00,28.33
2024-04,Pull Up (Assisted),2C37EC5E,367.20,61.20,73.44
2024-04,Pullover (Machine),B123DD01,118.40,14.80,18.75
2024-04,Rear Delt Reverse Fly (Cable),C315DC2A,41.40,4.60,5.98
2024-04,Rear Delt Reverse Fly (Machine),D8281C62,468.00,52.00,67.60
2024-04,Romanian Deadlift (Barbell),2B4B7310,180.00,30.00,36.00
2024-04,Seated Cable Row - Bar Grip,F1D60854,528.00,66.00,83.60
2024-04,Seated Row (Machine),1DF4A847,499.10,71.30,87.94
2024-04,Seated Shoulder Press (Machine),9237BAD1,360.00,60.00,72.00
2024-04,Shrug (Cable),FFABC123,217.20,18.10,25.34
2024-04,Shrug (Machine),19A38071,686.70,76.30,99.19
2024-04,Single Arm Lat Pulldown,2EE45F81,144.80,18.10,22.93
2024-04,Single Arm Lateral Raise (Cable),DE68C825,36.00,4.50,5.70
2024-04,Squat (Barbell),D04AC939,320.00,60.00,70.00
2024-04,Triceps Kickback (Cable),EC3B69A3,67.50,6.80,8.39
2024-05,Bench Press (Barbell),79D0BB3A,420.00,80.00,88.00
2024-05,Chest Fly (Machine),78683336,792.00,66.00,92.40
2024-05,Incline Chest Press (Machine),FBF92739,280.80,46.80,56.16
2024-05,Iso-Lateral Horizontal Bench Press (Machine),a7571930-775c-4e66-bd6e-1cec4a0bd66c,483.00,69.00,85.10
2024-05,Seated Shoulder Press (Machine),9237BAD1,360.00,60.00,72.00
2024-05,Shoulder Press (Dumbbell),878CD1D0,330.00,30.00,41.00
2024-05,Single Arm Lateral Raise (Cable),DE68C825,36.00,4.50,5.70
2024-05,Triceps Kickback (Cable),EC3B69A3,81.60,9.00,10.80
2024-05,Triceps Rope Pushdown,94B7239B,216.00,18.00,25.20
2024-06,Bench Press (Barbell),79D0BB3A,560.00,80.00,90.67
2024-06,Bicep Curl (Dumbbell),37FCC2BB,108.00,9.00,12.60
2024-06,Cable Fly Crossovers,651F844C,105.60,11.30,14.69
2024-06,Chest Fly (Machine),78683336,528.00,66.00,83.60
2024-06,Dumbbell Row,F1E57334,360.00,30.00,42.00
2024-06,Glute Kickback (Machine),CBA02382,98.00,14.00,17.27
2024-06,Hammer Curl (Dumbbell),7E3BC8B6,36.00,9.00,10.20
2024-06,Hip Abduction (Machine),F4B4C6EE,567.00,63.00,81.90
2024-06,Incline Chest Press (Machine),FBF92739,568.00,56.80,75.73
2024-06,Iso-Lateral Horizontal Bench Press (Machine),a7571930-775c-4e66-bd6e-1cec4a0bd66c,483.00,69.00,85.10
2024-06,Lat Pulldown (Cable),6A6C31A5,540.00,45.00,63.00
2024-06,Lat Pulldown (Machine),473CF5B8,1000.00,120.00,148.00
2024-06,Leg Press (Machine),C7973E0E,800.00,80.00,106.67
2024-06,Preacher Curl (Barbell),4F942934,200.00,25.00,28.33
2024-06,Pull Up (Assisted),2C37EC5E,367.20,61.20,73.44
2024-06,Pullover (Machine),B123DD01,118.40,14.80,18.75
2024-06,Rear Delt Reverse Fly (Cable),C315DC2A,55.20,4.60,6.44
2024-06,Rear Delt Reverse Fly (Machine),D8281C62,468.00,52.00,67.60
2024-06,Romanian Deadlift (Barbell),2B4B7310,100.00,20.00,23.33
2024-06,Seated Cable Row - Bar Grip,F1D60854,520.00,52.00,69.33
2024-06,Seated Leg Curl (Machine),11A123F3,320.00,41.00,50.57
2024-06,Seated Row (Machine),1DF4A847,499.10,71.30,87.94
2024-06,Seated Shoulder Press (Machine),9237BAD1,360.00,60.00,72.00
2024-06,Shoulder Press (Dumbbell),878CD1D0,390.00,45.00,54.00
2024-06,Shrug (Cable),FFABC123,217.20,18.10,25.34
2024-06,Shrug (Dumbbell),ABEC557F,375.00,37.50,50.00
2024-06,Shrug (Machine),19A38071,686.70,76.30,99.19
2024-06,Single Arm Lat Pulldown,2EE45F81,144.80,18.10,22.93
2024-06,Single Arm Lateral Raise (Cable),DE68C825,36.00,4.50,5.70
2024-06,Squat (Barbell),D04AC939,360.00,60.00,72.00
2024-06,Triceps Kickback (Cable),EC3B69A3,63.00,9.00,11.10
2024-06,Triceps Pushdown,93A552C6,163.20,18.10,22.93
2024-06,Triceps Rope Pushdown,94B7239B,216.00,18.00,25.20
2024-07,Bench Press (Barbell),79D0BB3A,720.00,60.00,84.00
2024-07,Bent Over Row (Barbell),55E6546F,720.00,60.00,84.00
2024-07,Bicep Curl (Dumbbell),37FCC2BB,200.00,25.00,31.67
2024-07,Cable Fly Crossovers,651F844C,163.80,22.60,27.87
2024-07,Dumbbell Row,F1E57334,360.00,30.00,42.00
2024-07,Hammer Curl (Dumbbell),7E3BC8B6,40.00,10.00,11.33
2024-07,Incline Bench Press (Barbell),50DFDFAB,600.00,60.00,76.00
2024-07,Incline Bench Press (Dumbbell),07B38369,525.00,55.00,71.50
2024-07,Incline Chest Press (Machine),FBF92739,568.00,56.80,75.73
2024-07,Lat Pulldown (Cable),6A6C31A5,450.00,52.00,64.13
2024-07,Lat Pulldown (Machine),473CF5B8,320.00,40.00,50.67
2024-07,Lateral Raise (Cable),BE289E45,54.00,9.00,10.80
2024-07,Preacher Curl (Barbell),4F942934,200.00,25.00,28.33
2024-07,Pull Up (Assisted),2C37EC5E,367.20,61.20,73.44
2024-07,Pullover (Machine),B123DD01,118.40,14.80,18.75
2024-07,Rear Delt Reverse Fly (Cable),C315DC2A,72.00,9.00,11.40
2024-07,Rear Delt Reverse Fly (Machine),D8281C62,468.00,52.00,67.60
2024-07,Reverse Grip Lat Pulldown (Cable),046E25A2,405.00,45.00,58.50
2024-07,Seated Cable Row - Bar Grip,F1D60854,450.00,45.00,60.00
2024-07,Seated Row (Machine),1DF4A847,499.10,71.30,87.94
2024-07,Seated Shoulder Press (Machine),9237BAD1,300.00,30.00,40.00
2024-07,Shoulder Press (Dumbbell),878CD1D0,420.00,45.00,54.00
2024-07,Shrug (Cable),FFABC123,217.20,18.10,25.34
2024-07,Shrug (Dumbbell),ABEC557F,375.00,37.50,50.00
2024-07,Shrug (Machine),19A38071,686.70,76.30,99.19
2024-07,Single Arm Lat Pulldown,2EE45F81,144.80,18.10,22.93
2024-07,Single Arm Lateral Raise (Cable),DE68C825,36.00,4.50,5.70
2024-07,Triceps Kickback (Cable),EC3B69A3,108.00,13.60,15.41
2024-07,Triceps Rope Pushdown,94B7239B,217.20,18.10,25.34
2024-08,Bench Press (Barbell),79D0BB3A,490.00,70.00,86.33
2024-08,Bench Press (Dumbbell),3601968B,400.00,50.00,63.33
2024-08,Bent Over Row (Barbell),55E6546F,720.00,80.00,96.00
2024-08,Bicep Curl (Dumbbell),37FCC2BB,300.00,30.00,40.00
2024-08,Cable Fly Crossovers,651F844C,218.40,27.20,31.73
2024-08,Chest Fly (Machine),78683336,594.00,66.00,85.80
2024-08,Chest Press (Machine),7EB3F7C3,287.00,45.00,54.00
2024-08,Glute Kickback (Machine),CBA02382,720.00,104.00,121.33
2024-08,Hammer Curl (Dumbbell),7E3BC8B6,80.00,25.00,27.50
2024-08,Incline Bench Press (Barbell),50DFDFAB,480.00,60.00,76.00
2024-08,Incline Chest Press (Machine),FBF92739,480.00,60.00,74.00
2024-08,Lat Pulldown (Cable),6A6C31A5,560.00,70.00,88.67
2024-08,Lateral Raise (Cable),BE289E45,63.00,9.00,11.10
2024-08,Leg Extension (Machine),75A4F6C4,600.00,59.00,78.67
2024-08,Pullover (Machine),B123DD01,605.00,55.00,75.17
2024-08,Rear Delt Reverse Fly (Cable),C315DC2A,125.40,11.40,15.58
2024-08,Reverse Fly Single Arm (Cable),9264ADA1,68.40,5.70,7.98
2024-08,Reverse Grip Lat Pulldown (Cable),046E25A2,312.00,39.00,49.40
2024-08,Romanian Deadlift (Barbell),2B4B7310,280.00,40.00,49.33
2024-08,Seated Cable Row - Bar Grip,F1D60854,429.00,45.00,58.50
2024-08,Seated Shoulder Press (Machine),9237BAD1,280.00,35.00,44.33
2024-08,Shoulder Press (Dumbbell),878CD1D0,270.00,30.00,39.00
2024-08,Squat (Barbell),D04AC939,480.00,60.00,76.00
2024-08,Triceps Kickback (Cable),EC3B69A3,108.80,13.60,17.23
2024-08,Triceps Rope Pushdown,94B7239B,163.20,20.60,25.41
2024-09,Bench Press (Barbell),79D0BB3A,400.00,50.00,63.33
2024-09,Bench Press (Dumbbell),3601968B,600.00,60.00,76.00
2024-09,Bent Over Row (Barbell),55E6546F,720.00,70.00,93.33
2024-09,Bicep Curl (Cable),ADA8623C,81.00,9.00,11.70
2024-09,Bicep Curl (Dumbbell),37FCC2BB,200.00,20.00,26.67
2024-09,Cable Fly Crossovers,651F844C,182.00,27.20,32.64
2024-09,Chest Fly (Machine),78683336,792.00,66.00,92.40
2024-09,Glute Kickback (Machine),CBA02382,648.00,54.00,75.60
2024-09,Hip Abduction (Machine),F4B4C6EE,650.00,65.00,86.67
2024-09,Hip Adduction (Machine),8BEBFED6,750.00,65.00,86.67
2024-09,Incline Bench Press (Dumbbell),07B38369,600.00,50.00,70.00
2024-09,Incline Chest Press (Machine),FBF92739,80.00,10.00,12.67
2024-09,Lat Pulldown (Cable),6A6C31A5,594.00,73.00,85.80
2024-09,Lateral Raise (Cable),BE289E45,72.00,9.00,11.40
2024-09,Leg Press (Machine),C7973E0E,1280.00,160.00,202.67
2024-09,Preacher Curl (Barbell),4F942934,120.00,20.00,23.33
2024-09,Preacher Curl (Dumbbell),FAB6EB2F,70.00,10.00,12.33
2024-09,Pull Up (Assisted),2C37EC5E,2516.00,68.00,151.87
2024-09,Rear Delt Reverse Fly (Cable),C315DC2A,81.60,13.60,16.32
2024-09,Rear Delt Reverse Fly (Machine),D8281C62,572.00,52.00,71.07
2024-09,Reverse Grip Lat Pulldown (Cable),046E25A2,468.00,45.00,60.00
2024-09,Romanian Deadlift (Barbell),2B4B7310,490.00,70.00,86.33
2024-09,Seated Cable Row - Bar Grip,F1D60854,468.00,52.00,67.60
2024-09,Seated Leg Curl (Machine),11A123F3,385.00,35.00,47.83
2024-09,Seated Row (Machine),1DF4A847,320.00,40.00,50.67
2024-09,Seated Shoulder Press (Machine),9237BAD1,280.00,35.00,44.33
2024-09,Shoulder Press (Dumbbell),878CD1D0,480.00,40.00,56.00
2024-09,Shoulder Press (Machine Plates),059E835D,270.00,30.00,39.00
2024-09,Single Arm Cable Row,D0C4A899,390.00,39.00,52.00
2024-09,Triceps Kickback (Cable),EC3B69A3,163.20,13.60,19.04
2024-09,Triceps Rope Pushdown,94B7239B,135.60,11.30,15.82
2024-10,Bench Press (Dumbbell),3601968B,450.00,75.00,85.00
2024-10,Bicep Curl (Cable),ADA8623C,81.00,9.00,11.70
2024-10,Cable Fly Crossovers,651F844C,204.00,13.60,20.40
2024-10,Glute Kickback (Machine),CBA02382,552.00,54.00,64.40
2024-10,Hip Abduction (Machine),F4B4C6EE,945.00,70.00,94.50
2024-10,Hip Adduction (Machine),8BEBFED6,602.00,43.00,63.07
2024-10,Hip Thrust (Machine),f7797add-43b8-46e8-a04c-6d02d353f551,821.60,102.70,130.09
2024-10,Incline Bench Press (Barbell),50DFDFAB,480.00,70.00,81.67
2024-10,Incline Chest Press (Machine),FBF92739,643.20,63.60,84.80
2024-10,Iso-Lateral Horizontal Bench Press (Machine),a7571930-775c-4e66-bd6e-1cec4a0bd66c,801.00,89.00,115.70
2024-10,Lat Pulldown (Cable),6A6C31A5,624.00,59.00,78.67
2024-10,Lat Pulldown (Machine),473CF5B8,800.00,80.00,106.67
2024-10,Lateral Raise (Cable),BE289E45,72.00,9.00,11.40
2024-10,Leg Extension (Machine),75A4F6C4,924.00,91.00,115.27
2024-10,Leg Press (Machine),C7973E0E,1572.00,185.70,235.22
2024-10,Preacher Curl (Barbell),4F942934,210.00,20.00,25.33
2024-10,Pull Up (Assisted),2C37EC5E,584.00,73.00,92.47
2024-10,Rear Delt Reverse Fly (Cable),C315DC2A,81.00,9.00,11.70
2024-10,Romanian Deadlift (Barbell),2B4B7310,400.00,80.00,93.33
2024-10,Seated Cable Row - Bar Grip,F1D60854,520.00,52.00,69.33
2024-10,Seated Cable Row - V Grip (Cable),0393F233,388.00,77.60,90.53
2024-10,Seated Incline Curl (Dumbbell),8BAB2735,120.00,10.00,14.00
2024-10,Seated Leg Curl (Machine),11A123F3,522.00,43.50,60.90
2024-10,Seated Row (Machine),1DF4A847,690.00,71.50,92.00
